id,document,label,pos
1028779,점만들기,1,"[('점', 'Noun'), ('만들기', 'Noun')]"
5947102,스타뎀형님의얼굴에먹칠을한영화,0,"[('스타', 'Noun'), ('뎀', 'Noun'), ('형님', 'Noun'), ('의', 'Josa'), ('얼굴', 'Noun'), ('에', 'Josa'), ('먹', 'Verb'), ('칠', 'Noun'), ('을', 'Josa'), ('한', 'Determiner'), ('영화', 'Noun')]"
29672,헐남자몸매보면기분좋나,0,"[('헐', 'Verb'), ('남자', 'Noun'), ('몸매', 'Noun'), ('보면', 'Verb'), ('기분', 'Noun'), ('좋나', 'Adjective')]"
8673629,안봐도별점한개주고싶은류영화같다ㅋㅋ심형래아저씨와동급감독인듯ㅋㅋㅋ,0,"[('안', 'VerbPrefix'), ('봐도', 'Verb'), ('별', 'Modifier'), ('점', 'Noun'), ('한개', 'Modifier'), ('주', 'Noun'), ('고', 'Josa'), ('싶은', 'Verb'), ('류', 'Noun'), ('영화', 'Noun'), ('같다', 'Adjective'), ('ㅋㅋ', 'KoreanParticle'), ('심형래', 'Noun'), ('아저씨', 'Noun'), ('와동', 'Noun'), ('급', 'Suffix'), ('감독', 'Noun'), ('인', 'Josa'), ('듯', 'Noun'), ('ㅋㅋㅋ', 'KoreanParticle')]"
9922565,정말완벽했다최고의영화중에꼽히는영화,1,"[('정말', 'Noun'), ('완벽했다', 'Adjective'), ('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('중', 'Suffix'), ('에', 'Josa'), ('꼽히는', 'Verb'), ('영화', 'Noun')]"
9869002,조잡하고유치한저예산류급영화다스토리에깊이감도없고전체적으로루즈하다,0,"[('조잡하고', 'Adjective'), ('유치한', 'Adjective'), ('저', 'Determiner'), ('예산', 'Noun'), ('류', 'Noun'), ('급', 'Suffix'), ('영화', 'Noun'), ('다', 'Josa'), ('스토리', 'Noun'), ('에', 'Josa'), ('깊이', 'Noun'), ('감도', 'Verb'), ('없고', 'Adjective'), ('전체', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('루즈', 'Noun'), ('하', 'Suffix'), ('다', 'Josa')]"
8622080,진짜뭐냐민국이나지아는더빙더이상시키면안되겠네더빙이얼마나중요한데이런애들을시켜데뷔도안한애들을연예인이해도뭐라고하는판에,0,"[('진짜', 'Noun'), ('뭐', 'Noun'), ('냐', 'Josa'), ('민국이', 'Noun'), ('나', 'Josa'), ('지아', 'Noun'), ('는', 'Josa'), ('더빙', 'Noun'), ('더', 'Noun'), ('이상', 'Noun'), ('시키면', 'Verb'), ('안되겠네', 'Adjective'), ('더빙', 'Noun'), ('이', 'Josa'), ('얼마나', 'Noun'), ('중요한데', 'Adjective'), ('이런', 'Adjective'), ('애', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('시켜', 'Verb'), ('데뷔', 'Noun'), ('도안', 'Noun'), ('한', 'Josa'), ('애', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('연예인', 'Noun'), ('이해도', 'Noun'), ('뭐라고하는', 'Verb'), ('판', 'Noun'), ('에', 'Josa')]"
8954713,그냥재미가없어요ㅠㅠ,0,"[('그냥', 'Modifier'), ('재미', 'Noun'), ('가', 'Josa'), ('없어요', 'Adjective'), ('ㅠㅠ', 'KoreanParticle')]"
1998203,쇼를해라쇼,0,"[('쇼', 'Noun'), ('를', 'Josa'), ('해', 'Noun'), ('라', 'Josa'), ('쇼', 'Noun')]"
4355661,중심이약하니언저리가지고무리한승부수를띄운다,0,"[('중심', 'Noun'), ('이', 'Josa'), ('약하니', 'Adjective'), ('언', 'Modifier'), ('저리', 'Noun'), ('가지', 'Noun'), ('고', 'Josa'), ('무리한', 'Adjective'), ('승부', 'Noun'), ('수', 'Noun'), ('를', 'Josa'), ('띄운다', 'Verb')]"
247380,주연배우들의이름만기억에남,0,"[('주', 'Modifier'), ('연', 'Modifier'), ('배우', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('이름', 'Noun'), ('만', 'Josa'), ('기억', 'Noun'), ('에', 'Josa'), ('남', 'Noun')]"
9149689,그냥안보는게이득,0,"[('그냥', 'Modifier'), ('안보', 'Noun'), ('는', 'Josa'), ('게이', 'Noun'), ('득', 'Noun')]"
8931143,키기키기키기키기키기,0,"[('키', 'Noun'), ('기키', 'Noun'), ('기키', 'Noun'), ('기키', 'Noun'), ('기키', 'Noun'), ('기', 'Noun')]"
5364316,박얘쁜빠수니죄다없어져버려,0,"[('박얘쁜', 'Noun'), ('빠수니', 'Noun'), ('죄다', 'Adverb'), ('없어져', 'Verb'), ('버려', 'Verb')]"
9915858,진짜짜증나는영화,0,"[('진짜', 'Noun'), ('짜증나는', 'Adjective'), ('영화', 'Noun')]"
9985367,불은잘보이지도않고사람죽어나갈때는엄청난웅장한음악만나오고전혀마음에와닿지않는설정들,0,"[('불', 'Noun'), ('은', 'Josa'), ('잘', 'Verb'), ('보이지', 'Noun'), ('도', 'Josa'), ('않고', 'Verb'), ('사람', 'Noun'), ('죽어', 'Verb'), ('나갈', 'Verb'), ('때', 'Noun'), ('는', 'Josa'), ('엄청난', 'Adjective'), ('웅장', 'Noun'), ('한', 'Josa'), ('음악', 'Noun'), ('만', 'Josa'), ('나오고전혀', 'Verb'), ('마음', 'Noun'), ('에', 'Josa'), ('와', 'Verb'), ('닿지', 'Verb'), ('않는', 'Verb'), ('설정', 'Noun'), ('들', 'Suffix')]"
6438587,망작,0,"[('망작', 'Noun')]"
9678213,상당히재밌게봤습니다,1,"[('상당히', 'Adjective'), ('재밌게', 'Adjective'), ('봤습니다', 'Verb')]"
4602811,내코끼리내놔가더재밌음ㅋ,1,"[('내', 'Determiner'), ('코끼리', 'Noun'), ('내놔', 'Verb'), ('가더', 'Verb'), ('재밌음', 'Adjective'), ('ㅋ', 'KoreanParticle')]"
586485,코믹은코믹으로봐라패러디하고카메오들보는재미도있다,1,"[('코믹', 'Noun'), ('은', 'Josa'), ('코믹', 'Noun'), ('으로', 'Josa'), ('봐라', 'Verb'), ('패러디', 'Noun'), ('하고', 'Josa'), ('카메오', 'Noun'), ('들보', 'Noun'), ('는', 'Josa'), ('재미', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective')]"
10101756,유치짬뽕이네딱초등학년영화다초등학교자녀있는가족분께추천함,0,"[('유치', 'Noun'), ('짬뽕', 'Noun'), ('이네', 'Josa'), ('딱', 'Modifier'), ('초등', 'Noun'), ('학년', 'Noun'), ('영화', 'Noun'), ('다', 'Josa'), ('초등학교', 'Noun'), ('자녀', 'Noun'), ('있는', 'Adjective'), ('가족', 'Noun'), ('분', 'Suffix'), ('께', 'Josa'), ('추천', 'Noun'), ('함', 'Noun')]"
9425646,후속지금이라도나와라한국애니좀살려보자,1,"[('후속', 'Noun'), ('지금', 'Noun'), ('이라도', 'Josa'), ('나와라', 'Noun'), ('한국', 'Noun'), ('애니', 'Noun'), ('좀', 'Noun'), ('살려', 'Verb'), ('보자', 'Verb')]"
4376802,를통해봤는데정말재밌게잘봤어요요근래본영화중최고인듯,1,"[('를', 'Noun'), ('통해', 'Noun'), ('봤는데', 'Verb'), ('정말', 'Noun'), ('재밌게잘', 'Adjective'), ('봤어', 'Verb'), ('요요', 'Noun'), ('근래', 'Noun'), ('본영', 'Noun'), ('화중', 'Noun'), ('최고', 'Noun'), ('인', 'Josa'), ('듯', 'Noun')]"
7806661,기대않고봤는데찰지게만든토종느와르네흥미진진하다,1,"[('기대', 'Noun'), ('않고', 'Verb'), ('봤는데', 'Verb'), ('찰지게만', 'Adjective'), ('든', 'Verb'), ('토종', 'Noun'), ('느와르', 'Noun'), ('네', 'Josa'), ('흥미진진', 'Noun'), ('하', 'Suffix'), ('다', 'Josa')]"
6238614,성인영화를가족영화로만드려하는멍청한자막제작자가마음에안들어서점,0,"[('성인영화', 'Noun'), ('를', 'Josa'), ('가족영화', 'Noun'), ('로만', 'Noun'), ('드려하는', 'Verb'), ('멍청한', 'Adjective'), ('자막', 'Noun'), ('제작자', 'Noun'), ('가', 'Josa'), ('마음', 'Noun'), ('에', 'Josa'), ('안', 'Noun'), ('들어', 'Verb'), ('서점', 'Noun')]"
720113,일본인특유의어색한연기여주인공연기너무못해,0,"[('일본인', 'Noun'), ('특', 'Noun'), ('유의', 'Noun'), ('어색한', 'Adjective'), ('연기', 'Noun'), ('여', 'Josa'), ('주인공', 'Noun'), ('연기', 'Noun'), ('너무', 'Adverb'), ('못', 'VerbPrefix'), ('해', 'Verb')]"
7674213,전반적으로무거운느낌의영화네요가비의향과맛처럼씁쓸함이느껴집니다장윤현감독님께서커피부분에관해신경을쓰시다보니연출부분에있어서좀미흡하지않았나싶고배우들연기력은괜찮았습니다,1,"[('전반', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('무거운', 'Adjective'), ('느낌', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('네', 'Suffix'), ('요', 'Josa'), ('가비', 'Noun'), ('의향', 'Noun'), ('과', 'Josa'), ('맛', 'Noun'), ('처럼', 'Josa'), ('씁쓸함이', 'Adjective'), ('느껴집니다', 'Verb'), ('장윤현', 'Noun'), ('감독', 'Noun'), ('님', 'Suffix'), ('께서', 'Josa'), ('커피', 'Noun'), ('부분', 'Noun'), ('에', 'Josa'), ('관해', 'Noun'), ('신경', 'Noun'), ('을', 'Josa'), ('쓰시', 'Noun'), ('다', 'Josa'), ('보니', 'Verb'), ('연출', 'Noun'), ('부분', 'Noun'), ('에', 'Josa'), ('있어서', 'Adjective'), ('좀', 'Noun'), ('미흡하지', 'Adjective'), ('않았나싶고', 'Verb'), ('배우', 'Noun'), ('들', 'Suffix'), ('연기력', 'Noun'), ('은', 'Josa'), ('괜찮았습니다', 'Adjective')]"
9719704,전작보다재밌다배우내용모두세련됨,1,"[('전작', 'Noun'), ('보다', 'Josa'), ('재밌다', 'Adjective'), ('배우', 'Noun'), ('내', 'Determiner'), ('용모', 'Noun'), ('두', 'Josa'), ('세련됨', 'Adjective')]"
8679307,진지하고무거운소재를경쾌하고재미있게만들었다,1,"[('진지하고', 'Adjective'), ('무거운', 'Adjective'), ('소재', 'Noun'), ('를', 'Josa'), ('경쾌하고', 'Adjective'), ('재미있게', 'Adjective'), ('만들었다', 'Verb')]"
6148658,유럽작품상탈만한유럽에중요한얘기또한픽션,1,"[('유럽', 'Noun'), ('작품', 'Noun'), ('상', 'Suffix'), ('탈', 'Noun'), ('만', 'Josa'), ('한', 'Determiner'), ('유럽', 'Noun'), ('에', 'Josa'), ('중요한', 'Adjective'), ('얘기', 'Noun'), ('또한', 'Noun'), ('픽션', 'Noun')]"
4550608,풍정정은어케된거지ㅋㅋㅋ과도한압축으로개연성없지만배우들이호화로워서,1,"[('풍', 'Adverb'), ('정정은', 'Noun'), ('어', 'Suffix'), ('케', 'Noun'), ('된거', 'Noun'), ('지', 'Josa'), ('ㅋㅋㅋ', 'KoreanParticle'), ('과도', 'Noun'), ('한', 'Determiner'), ('압축', 'Noun'), ('으로', 'Josa'), ('개연', 'Noun'), ('성', 'Suffix'), ('없지만', 'Adjective'), ('배우', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('호화로워서', 'Adjective')]"
9353256,이영화구성좋다는분들ㅋㅋ아마친구랑같이영화보고님들이영화좋다고재밌다하면같이본친구들은이해하지못할겁니다ㅋㅋ진짜최악최저스토리주인공행동개연성없음캐릭간의이해관계최악ㅋㅋㅋ갘ㅋㅋ이렇게허접하게표현된영화간만이라능ㅋ,0,"[('이영화', 'Noun'), ('구성', 'Noun'), ('좋다는', 'Adjective'), ('분', 'Noun'), ('들', 'Suffix'), ('ㅋㅋ', 'KoreanParticle'), ('아마', 'Noun'), ('친구', 'Noun'), ('랑', 'Josa'), ('같이', 'Adverb'), ('영화', 'Noun'), ('보고', 'Noun'), ('님', 'Suffix'), ('들이', 'Verb'), ('영화', 'Noun'), ('좋다고', 'Adjective'), ('재밌다하면같이', 'Adjective'), ('본', 'Modifier'), ('친구', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('이해', 'Noun'), ('하지못', 'Verb'), ('할', 'Verb'), ('겁니다', 'Verb'), ('ㅋㅋ', 'KoreanParticle'), ('진짜', 'Noun'), ('최악', 'Noun'), ('최저', 'Noun'), ('스토리', 'Noun'), ('주인공', 'Noun'), ('행동', 'Noun'), ('개', 'Suffix'), ('연성', 'Noun'), ('없음', 'Adjective'), ('캐릭', 'Noun'), ('간', 'Suffix'), ('의', 'Josa'), ('이해관계', 'Noun'), ('최악', 'Noun'), ('ㅋㅋㅋ', 'KoreanParticle'), ('갘', 'Noun'), ('ㅋㅋ', 'KoreanParticle'), ('이렇게', 'Adverb'), ('허', 'Verb'), ('접하게', 'Verb'), ('표현', 'Noun'), ('된', 'Verb'), ('영화', 'Noun'), ('간만', 'Noun'), ('이라', 'Josa'), ('능', 'Noun'), ('ㅋ', 'KoreanParticle')]"
6082274,이젠그만보고싶은막돼먹은스토리텔링,0,"[('이', 'Determiner'), ('젠', 'Noun'), ('그만', 'Modifier'), ('보고', 'Noun'), ('싶은', 'Verb'), ('막', 'Noun'), ('돼', 'Verb'), ('먹은', 'Verb'), ('스토리텔링', 'Noun')]"
8935552,말이필요없다로맨스싫어하는내가봤을때기절할것같았어ㅜㅜㅜㅜ,1,"[('말', 'Noun'), ('이', 'Josa'), ('필요없다', 'Adjective'), ('로맨스', 'Noun'), ('싫어하는내', 'Adjective'), ('가봤을', 'Verb'), ('때', 'Noun'), ('기절', 'Noun'), ('할것', 'Verb'), ('같았어', 'Adjective'), ('ㅜㅜㅜㅜ', 'KoreanParticle')]"
10257700,제취향적이고우울한마음을완전히날려버리고슬픈내용을본뒤마음을정화시켜주네요,1,"[('제', 'Modifier'), ('취향', 'Noun'), ('적', 'Suffix'), ('이고', 'Josa'), ('우울한', 'Adjective'), ('마음', 'Noun'), ('을', 'Josa'), ('완전히', 'Adjective'), ('날려', 'Verb'), ('버리고', 'Verb'), ('슬픈내용', 'Adjective'), ('을', 'Josa'), ('본', 'Modifier'), ('뒤', 'Noun'), ('마음', 'Noun'), ('을', 'Josa'), ('정화', 'Noun'), ('시켜주네요', 'Verb')]"
9437693,영상미가역시최고네요,1,"[('영', 'Modifier'), ('상미', 'Noun'), ('가', 'Josa'), ('역시', 'Noun'), ('최고', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]"
6825866,끙,0,"[('끙', 'Adverb')]"
9326219,역시한국영화는보지말아야돼,0,"[('역시', 'Noun'), ('한국영', 'Noun'), ('화', 'Suffix'), ('는', 'Josa'), ('보지말아야', 'Verb'), ('돼', 'Verb')]"
455825,괜찮은영화,1,"[('괜찮은', 'Adjective'), ('영화', 'Noun')]"
208558,요즘재밌음,1,"[('요즘', 'Noun'), ('재밌음', 'Adjective')]"
10038451,소재는참좋아서삼점준다제작된영화는공포도스릴러도아닌본분을잊은드라마아닌드라마같은느낌이다연기연출은괜찮았다다만시작부터끝까지지루할뿐이다또어떤장면들은살짝유치했다,0,"[('소재', 'Noun'), ('는', 'Josa'), ('참', 'Verb'), ('좋아서', 'Adjective'), ('삼점', 'Noun'), ('준다', 'Verb'), ('제작', 'Noun'), ('된', 'Verb'), ('영화', 'Noun'), ('는', 'Josa'), ('공포', 'Noun'), ('도', 'Josa'), ('스릴러', 'Noun'), ('도', 'Josa'), ('아닌', 'Adjective'), ('본분', 'Noun'), ('을', 'Josa'), ('잊은', 'Verb'), ('드라마', 'Noun'), ('아닌', 'Adjective'), ('드라마', 'Noun'), ('같은', 'Adjective'), ('느낌', 'Noun'), ('이다', 'Josa'), ('연기', 'Noun'), ('연출', 'Noun'), ('은', 'Josa'), ('괜찮았다다만', 'Adjective'), ('시작', 'Noun'), ('부터', 'Josa'), ('끝', 'Noun'), ('까지', 'Josa'), ('지루할', 'Adjective'), ('뿐', 'Noun'), ('이다', 'Josa'), ('또', 'Noun'), ('어떤', 'Adjective'), ('장면', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('살짝', 'Noun'), ('유치했다', 'Adjective')]"
8411258,남자인데보는내내울었다딸낳으면잘해줘야지,1,"[('남자', 'Noun'), ('인데', 'Josa'), ('보는내내울었다', 'Verb'), ('딸', 'Noun'), ('낳으면', 'Verb'), ('잘해줘야지', 'Verb')]"
9566485,안타까울뿐안타까울뿐,0,"[('안타까울', 'Adjective'), ('뿐', 'Noun'), ('안타까울', 'Adjective'), ('뿐', 'Noun')]"
6027897,영웅은사람들이원하기때문에만들어지는또다른희생자다,1,"[('영웅', 'Noun'), ('은', 'Josa'), ('사람', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('원하기', 'Adjective'), ('때문', 'Noun'), ('에', 'Josa'), ('만들어지는', 'Verb'), ('또다른', 'Modifier'), ('희생', 'Noun'), ('자', 'Suffix'), ('다', 'Josa')]"
6361907,그냥평작욕까진안나오고,0,"[('그냥', 'Modifier'), ('평작', 'Noun'), ('욕', 'Noun'), ('까진', 'Josa'), ('안', 'VerbPrefix'), ('나오고', 'Verb')]"
10149061,극장가서안본내머리를깨버리고싶네요제인생최고의영홥니다키이라작품중에서도최고일듯알럽키이라,1,"[('극장', 'Noun'), ('가', 'Josa'), ('서안', 'Noun'), ('본', 'Modifier'), ('내', 'Modifier'), ('머리', 'Noun'), ('를', 'Josa'), ('깨', 'Noun'), ('버리고싶네요', 'Verb'), ('제', 'Modifier'), ('인생', 'Noun'), ('최고', 'Noun'), ('의', 'Josa'), ('영', 'Modifier'), ('홥니', 'Noun'), ('다', 'Josa'), ('키이라', 'Noun'), ('작품', 'Noun'), ('중', 'Suffix'), ('에서도', 'Josa'), ('최고', 'Noun'), ('일듯', 'Verb'), ('알럽', 'Noun'), ('키이라', 'Noun')]"
1135339,중고생들의마마추어포르노,0,"[('중고생', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('마마', 'Noun'), ('추어', 'Noun'), ('포르노', 'Noun')]"
9134639,비디오물이냐동시상영물이냐넌정체가모냐,0,"[('비디오', 'Noun'), ('물이', 'Noun'), ('냐', 'Josa'), ('동시', 'Noun'), ('상', 'Suffix'), ('영물', 'Noun'), ('이냐', 'Josa'), ('넌', 'Noun'), ('정체', 'Noun'), ('가모', 'Noun'), ('냐', 'Josa')]"
8759753,이건말로설명할수없는유치함이다진짜필름이아깝다,0,"[('이건', 'Noun'), ('말로', 'Noun'), ('설명', 'Noun'), ('할수', 'Verb'), ('없는', 'Adjective'), ('유치함이다', 'Adjective'), ('진짜', 'Noun'), ('필름', 'Noun'), ('이', 'Josa'), ('아깝다', 'Adjective')]"
5658983,이승연의강렬함이묻어나는영화그러나홍경인은너무불쌍하게나옴,1,"[('이승연', 'Noun'), ('의', 'Josa'), ('강렬함이', 'Adjective'), ('묻어나는', 'Verb'), ('영화', 'Noun'), ('그러나', 'Conjunction'), ('홍경인', 'Noun'), ('은', 'Josa'), ('너무', 'Adverb'), ('불쌍하게', 'Adjective'), ('나옴', 'Verb')]"
2955927,드릴브라에서뿜었다,0,"[('드릴', 'Noun'), ('브라', 'Noun'), ('에서', 'Josa'), ('뿜었', 'Noun'), ('다', 'Adverb')]"
8821260,부족한영화가아닌부족한영화감동이있다길래참고끝까지다봤는데진심으로이렇게재미없다고느끼는건처음,0,"[('부족한', 'Adjective'), ('영화', 'Noun'), ('가', 'Josa'), ('아닌', 'Adjective'), ('부족한', 'Adjective'), ('영화', 'Noun'), ('감동', 'Noun'), ('이', 'Josa'), ('있다길래', 'Adjective'), ('참고', 'Noun'), ('끝', 'Noun'), ('까지', 'Josa'), ('다', 'Adverb'), ('봤는데', 'Verb'), ('진심', 'Noun'), ('으로', 'Josa'), ('이렇게', 'Adverb'), ('재미없다고', 'Adjective'), ('느끼는건', 'Verb'), ('처음', 'Noun')]"
8384832,계몽영화의한계를고스란이답습한다,0,"[('계몽영화', 'Noun'), ('의', 'Josa'), ('한계', 'Noun'), ('를', 'Josa'), ('고스', 'Noun'), ('란', 'Noun'), ('이', 'Josa'), ('답습', 'Noun'), ('한', 'Josa'), ('다', 'Adverb')]"
3711748,우와정말오랜만에통쾌하게웃었네요ㅎㅎ내일이기대됩니다,1,"[('우와', 'Exclamation'), ('정말', 'Exclamation'), ('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('통쾌하게', 'Adjective'), ('웃었네요', 'Verb'), ('ㅎㅎ', 'KoreanParticle'), ('내', 'Determiner'), ('일이', 'Modifier'), ('기대', 'Noun'), ('됩니다', 'Verb')]"
8759142,청춘에는마침표가없다,1,"[('청춘', 'Noun'), ('에는', 'Josa'), ('마침표', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]"
7459571,세얼간이아줌마나와서한번본건데실망신선한반전을주고싶었나본데개연성도없구뭐이런,0,"[('세얼간이', 'Noun'), ('아줌마', 'Noun'), ('나와서', 'Verb'), ('한번', 'Noun'), ('본건데', 'Verb'), ('실망', 'Noun'), ('신선한', 'Adjective'), ('반전', 'Noun'), ('을', 'Josa'), ('주고싶었', 'Verb'), ('나본', 'Noun'), ('데', 'Noun'), ('개', 'Suffix'), ('연성', 'Noun'), ('도', 'Josa'), ('없구', 'Adjective'), ('뭐', 'Noun'), ('이런', 'Adjective')]"
9618670,좋은소재에만족할연출,1,"[('좋은', 'Adjective'), ('소재', 'Noun'), ('에', 'Josa'), ('만족할', 'Adjective'), ('연출', 'Noun')]"
522869,심혜진이나와서겨우저정도라니실망이다,0,"[('심혜진', 'Noun'), ('이나', 'Noun'), ('와', 'Josa'), ('서', 'Modifier'), ('겨우', 'Noun'), ('저', 'Determiner'), ('정도', 'Noun'), ('라니', 'Josa'), ('실망', 'Noun'), ('이다', 'Josa')]"
9505968,아들놈은끝까지아빠한테미안한감정없어ㅠ소재가신선했는데영화자체는메시지도모호하고스토리가짜임새있지않은것같다,0,"[('아들', 'Noun'), ('놈', 'Noun'), ('은', 'Josa'), ('끝', 'Noun'), ('까지', 'Josa'), ('아빠', 'Noun'), ('한테', 'Josa'), ('미안한', 'Adjective'), ('감정', 'Noun'), ('없어', 'Adjective'), ('ㅠ', 'KoreanParticle'), ('소재', 'Noun'), ('가', 'Josa'), ('신선했는데', 'Adjective'), ('영화', 'Noun'), ('자체', 'Noun'), ('는', 'Josa'), ('메시지', 'Noun'), ('도', 'Josa'), ('모호하고', 'Adjective'), ('스토리', 'Noun'), ('가', 'Josa'), ('짜임새', 'Noun'), ('있지', 'Adjective'), ('않은것', 'Verb'), ('같다', 'Adjective')]"
8567896,창업을꿈꾸는가좋은아이템이있어사업을하려하는가그렇다면기를쓰고이영활보기바란다그멀고험한여정에스승이될것이요지침서가될것이다혹은단념에도움이될지도참오랜만에박장대소하며본독립영활세,1,"[('창업', 'Noun'), ('을', 'Josa'), ('꿈꾸는가', 'Verb'), ('좋은', 'Adjective'), ('아이템', 'Noun'), ('이', 'Josa'), ('있어', 'Adjective'), ('사업', 'Noun'), ('을', 'Josa'), ('하려하는가', 'Verb'), ('그렇다면', 'Adjective'), ('기를', 'Verb'), ('쓰고이', 'Verb'), ('영활', 'Noun'), ('보기', 'Noun'), ('바란', 'Noun'), ('다그', 'Noun'), ('멀고', 'Adjective'), ('험한', 'Adjective'), ('여정', 'Noun'), ('에', 'Josa'), ('스승', 'Noun'), ('이', 'Josa'), ('될것이요', 'Verb'), ('지침', 'Noun'), ('서', 'Josa'), ('가', 'Verb'), ('될것이다', 'Verb'), ('혹은', 'Adverb'), ('단념', 'Noun'), ('에', 'Josa'), ('도움', 'Noun'), ('이', 'Josa'), ('될지', 'Verb'), ('도참', 'Noun'), ('오랜만', 'Adverb'), ('에', 'Josa'), ('박', 'Noun'), ('장', 'Suffix'), ('대소', 'Noun'), ('하', 'Suffix'), ('며', 'Josa'), ('본', 'Modifier'), ('독립', 'Noun'), ('영활', 'Noun'), ('세', 'Noun')]"
2828148,슬픈액션영화치고는실망이크다부자간의배신과원망으로끝나는것이너무허무하다,0,"[('슬픈', 'Adjective'), ('액션영화', 'Noun'), ('치고는', 'Josa'), ('실망', 'Noun'), ('이크', 'Noun'), ('다', 'Josa'), ('부자간', 'Noun'), ('의', 'Josa'), ('배신', 'Noun'), ('과', 'Josa'), ('원망', 'Noun'), ('으로', 'Josa'), ('끝나는것이', 'Verb'), ('너무', 'Adverb'), ('허무하다', 'Adjective')]"
9087701,명화에서이거보고움진짜감동적,1,"[('명화', 'Noun'), ('에서', 'Josa'), ('이', 'Determiner'), ('거', 'Noun'), ('보고', 'Noun'), ('움', 'Noun'), ('진짜', 'Noun'), ('감동', 'Noun'), ('적', 'Suffix')]"
8775560,낰였다티프리미엄ㅡㅡ인간적인면이쫌맘에들어서점줬다근데진짜이선균정재영김상중연기파배우들불러노코이딴쓰레기영화찍냐ㅡㅡ진짜영화보는데계쇠지루하고괴로웠다ㅡㅡ,0,"[('낰', 'Noun'), ('였다', 'Verb'), ('티', 'Noun'), ('프리미엄', 'Noun'), ('ㅡㅡ', 'KoreanParticle'), ('인간', 'Noun'), ('적인면', 'Verb'), ('이', 'Determiner'), ('쫌맘', 'Noun'), ('에', 'Josa'), ('들어', 'Verb'), ('서점', 'Noun'), ('줬다', 'Verb'), ('근데', 'Adverb'), ('진짜', 'Noun'), ('이선균', 'Noun'), ('정재영', 'Noun'), ('김상중', 'Noun'), ('연기', 'Noun'), ('파', 'Noun'), ('배우', 'Noun'), ('들', 'Suffix'), ('불러노', 'Verb'), ('코', 'Noun'), ('이딴', 'Modifier'), ('쓰레기', 'Noun'), ('영화', 'Noun'), ('찍냐', 'Verb'), ('ㅡㅡ', 'KoreanParticle'), ('진짜', 'Noun'), ('영화', 'Noun'), ('보는데계', 'Verb'), ('쇠', 'Noun'), ('지루하고', 'Adjective'), ('괴로웠다', 'Adjective'), ('ㅡㅡ', 'KoreanParticle')]"
2956430,너무나따뜻하고감동적인영화,1,"[('너무나', 'Adverb'), ('따뜻하고', 'Adjective'), ('감동', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('영화', 'Noun')]"
6984995,급영화도안되는일점도아깝다네이버는마이너스점수도만들어달라,0,"[('급', 'Noun'), ('영화', 'Noun'), ('도', 'Josa'), ('안되는', 'Adjective'), ('일', 'Modifier'), ('점도', 'Noun'), ('아깝다', 'Adjective'), ('네이버', 'Noun'), ('는', 'Josa'), ('마이너스', 'Noun'), ('점수', 'Noun'), ('도', 'Josa'), ('만들어', 'Verb'), ('달라', 'Noun')]"
5875641,스토리의부진은액션의재미까지반감시킨다,0,"[('스토리', 'Noun'), ('의', 'Josa'), ('부진', 'Noun'), ('은', 'Josa'), ('액션', 'Noun'), ('의', 'Josa'), ('재미', 'Noun'), ('까지', 'Josa'), ('반감', 'Noun'), ('시킨다', 'Verb')]"
9674250,누구나ㅡ낄수ㅣㅆ느덕을영화화함굿,1,"[('누구', 'Noun'), ('나', 'Josa'), ('ㅡ', 'KoreanParticle'), ('낄수', 'Verb'), ('ㅣㅆ', 'KoreanParticle'), ('느덕', 'Noun'), ('을', 'Josa'), ('영화', 'Noun'), ('화함', 'Adjective'), ('굿', 'Noun')]"
9698428,시종일관오락가락말하고자하는게뭔지모르겠다감독자기만의세계에빠져만든것같은영화,0,"[('시종일관', 'Noun'), ('오락가락', 'Noun'), ('말하고자', 'Verb'), ('하는게', 'Verb'), ('뭔', 'Modifier'), ('지', 'Modifier'), ('모', 'Modifier'), ('르', 'Noun'), ('겠다', 'Verb'), ('감독', 'Noun'), ('자기', 'Noun'), ('만의', 'Josa'), ('세계', 'Noun'), ('에', 'Josa'), ('빠져', 'Verb'), ('만든것', 'Verb'), ('같은', 'Adjective'), ('영화', 'Noun')]"
